latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
30.1697,-91.7533,333,1,1,2023-01-05,1932,Aqua,MODIS,88,6.03,294.9,29.2,D,0
30.9083,-85.326,303,2.1,1.4,2023-01-05,1932,Aqua,MODIS,54,6.03,292.8,11.1,D,0
30.1132,-91.8201,305.5,1,1,2023-01-05,1932,Aqua,MODIS,61,6.03,294.8,4.1,D,2
30.0441,-92.0486,306.3,1,1,2023-01-05,1932,Aqua,MODIS,62,6.03,294.7,4.4,D,0
30.0849,-91.762,308.1,1,1,2023-01-05,1932,Aqua,MODIS,66,6.03,294.3,6,D,0
30.0279,-92.098,305.7,1,1,2023-01-05,1932,Aqua,MODIS,61,6.03,295.2,4.6,D,0
30.0293,-92.0878,318.6,1,1,2023-01-05,1932,Aqua,MODIS,78,6.03,295.3,14.4,D,0
30.0352,-92.0469,307.8,1,1,2023-01-05,1932,Aqua,MODIS,65,6.03,294.3,5.4,D,0
30.0459,-91.9069,319.4,1,1,2023-01-05,1932,Aqua,MODIS,79,6.03,295.8,13.7,D,0
30.0474,-91.8966,331.5,1,1,2023-01-05,1932,Aqua,MODIS,87,6.03,295.8,27.5,D,0
30.0282,-91.9665,324.4,1,1,2023-01-05,1932,Aqua,MODIS,83,6.03,296.1,19.4,D,0
30.0297,-91.9563,309.4,1,1,2023-01-05,1932,Aqua,MODIS,68,6.03,295,6.5,D,0
30.0312,-91.9461,310.6,1,1,2023-01-05,1932,Aqua,MODIS,51,6.03,294.2,6.5,D,0
30.037,-91.9052,312.6,1,1,2023-01-05,1932,Aqua,MODIS,66,6.03,295.1,7.9,D,0
30.0385,-91.8949,308.3,1,1,2023-01-05,1932,Aqua,MODIS,33,6.03,294.2,4.7,D,0
29.9357,-91.8372,305,1,1,2023-01-05,1932,Aqua,MODIS,59,6.03,294.9,3.6,D,2
29.9372,-91.827,308.8,1,1,2023-01-05,1932,Aqua,MODIS,67,6.03,294.9,6,D,2
30.6759,-85.3292,308.1,2.1,1.4,2023-01-05,1932,Aqua,MODIS,66,6.03,294.1,19.3,D,0
30.6779,-85.3075,308.8,2.1,1.4,2023-01-05,1932,Aqua,MODIS,68,6.03,293.3,20.6,D,0
29.925,-91.7196,311,1,1,2023-01-05,1932,Aqua,MODIS,70,6.03,295,7.5,D,0
30.0181,-91.047,311,1,1,2023-01-05,1932,Aqua,MODIS,50,6.03,295,7,D,0
30.0196,-91.0365,308.6,1,1,2023-01-05,1932,Aqua,MODIS,23,6.03,294.7,5.4,D,0
29.9012,-91.694,323.1,1,1,2023-01-05,1932,Aqua,MODIS,82,6.03,296,18.3,D,0
29.9026,-91.6838,307.6,1,1,2023-01-05,1932,Aqua,MODIS,61,6.03,294.6,5,D,0
29.9777,-90.8072,312.5,1,1,2023-01-05,1932,Aqua,MODIS,63,6.03,293.2,9.5,D,0
29.9686,-90.8056,307.2,1,1,2023-01-05,1932,Aqua,MODIS,53,6.03,293.7,5.9,D,0
29.8315,-91.5385,305.9,1,1,2023-01-05,1932,Aqua,MODIS,61,6.03,294.9,4.6,D,0
29.7801,-91.7638,305,1,1,2023-01-05,1932,Aqua,MODIS,45,6.03,294.7,5,D,0
29.8073,-90.98,327.1,1,1,2023-01-05,1932,Aqua,MODIS,85,6.03,295.7,24.3,D,0
29.787,-90.3037,319,1.1,1,2023-01-05,1932,Aqua,MODIS,74,6.03,295.9,15.1,D,0
29.7884,-90.2928,403.6,1.1,1,2023-01-05,1932,Aqua,MODIS,94,6.03,302.3,300,D,0
29.7898,-90.2819,342.7,1.1,1,2023-01-05,1932,Aqua,MODIS,93,6.03,295,48.8,D,0
29.7792,-90.2912,310.8,1.1,1,2023-01-05,1932,Aqua,MODIS,20,6.03,295.2,7.2,D,0
27.4633,-97.6468,326.1,1.9,1.3,2023-01-05,1932,Aqua,MODIS,80,6.03,303.1,39,D,0
26.8574,-97.9617,316.7,2,1.4,2023-01-05,1932,Aqua,MODIS,68,6.03,301.6,21.8,D,0
26.4072,-98.9469,316.1,2.4,1.5,2023-01-05,1932,Aqua,MODIS,66,6.03,300.1,28,D,0
26.3945,-98.9636,311.4,2.4,1.5,2023-01-05,1932,Aqua,MODIS,52,6.03,300,15.8,D,0
26.3993,-98.9399,313,2.4,1.5,2023-01-05,1932,Aqua,MODIS,58,6.03,299.9,19.9,D,0
30.3085,-91.8063,308.1,1,1,2023-01-05,1933,Aqua,MODIS,33,6.03,294.6,5.8,D,0
31.1476,-87.9827,302.7,1.4,1.2,2023-01-05,1933,Aqua,MODIS,40,6.03,292.5,7.8,D,2
30.694,-91.5534,304.8,1,1,2023-01-05,1933,Aqua,MODIS,52,6.03,284.2,4.7,D,0
30.6925,-91.5638,310,1,1,2023-01-05,1933,Aqua,MODIS,69,6.03,284.1,8,D,0
30.6911,-91.5742,338.2,1,1,2023-01-05,1933,Aqua,MODIS,91,6.03,288.3,39.8,D,0
30.528,-91.4885,328.1,1,1,2023-01-05,1933,Aqua,MODIS,85,6.03,292.7,25.1,D,0
30.5265,-91.4989,309,1,1,2023-01-05,1933,Aqua,MODIS,68,6.03,292.5,6.7,D,0
30.6003,-91.3696,302.3,1,1,2023-01-05,1933,Aqua,MODIS,51,6.03,291.6,3.6,D,0
30.5988,-91.38,310.2,1,1,2023-01-05,1933,Aqua,MODIS,70,6.03,292.7,8.7,D,0
30.5992,-91.4444,304.1,1,1,2023-01-05,1933,Aqua,MODIS,46,6.03,291.1,4.1,D,0
30.6081,-91.4461,305.7,1,1,2023-01-05,1933,Aqua,MODIS,0,6.03,288.3,5.1,D,0
30.6085,-91.5103,308.2,1,1,2023-01-05,1933,Aqua,MODIS,67,6.03,292.9,6.7,D,0
30.6269,-91.6418,304.1,1,1,2023-01-05,1933,Aqua,MODIS,58,6.03,292.5,4.5,D,0
30.519,-91.4868,314.1,1,1,2023-01-05,1933,Aqua,MODIS,74,6.03,292.8,11.2,D,0
30.9402,-88.0138,303.7,1.4,1.2,2023-01-05,1933,Aqua,MODIS,57,6.03,293.2,8.4,D,2
30.4575,-91.4698,335.4,1,1,2023-01-05,1933,Aqua,MODIS,89,6.03,294.1,35.7,D,0
30.4589,-91.4594,314.4,1,1,2023-01-05,1933,Aqua,MODIS,75,6.03,292.8,11.8,D,0
29.6765,-96.2952,309.5,1.4,1.2,2023-01-05,1933,Aqua,MODIS,61,6.03,296.4,9.7,D,0
29.679,-96.2812,332.8,1.4,1.2,2023-01-05,1933,Aqua,MODIS,87,6.03,296.7,47.6,D,0
30.1231,-93.6181,311.2,1,1,2023-01-05,1933,Aqua,MODIS,53,6.03,294.2,9.5,D,0
30.1248,-93.6075,311.6,1,1,2023-01-05,1933,Aqua,MODIS,61,6.03,294.5,9.8,D,0
30.3406,-92.1671,304.7,1,1,2023-01-05,1933,Aqua,MODIS,59,6.03,293.5,4.5,D,0
30.4056,-91.5134,304.5,1,1,2023-01-05,1933,Aqua,MODIS,59,6.03,294,4.5,D,0
30.407,-91.503,313.5,1,1,2023-01-05,1933,Aqua,MODIS,74,6.03,293.8,10.9,D,0
31.1927,-84.2748,316.8,2.5,1.5,2023-01-05,1933,Aqua,MODIS,77,6.03,292.8,52.9,D,0
30.3352,-91.8114,312.3,1,1,2023-01-05,1933,Aqua,MODIS,67,6.03,294.9,8.7,D,0
30.3367,-91.8011,307.5,1,1,2023-01-05,1933,Aqua,MODIS,22,6.03,293.6,5.4,D,0
31.1983,-84.2676,319.9,2.5,1.5,2023-01-05,1933,Aqua,MODIS,80,6.03,292.5,60.9,D,0
30.3263,-91.8097,316.8,1,1,2023-01-05,1933,Aqua,MODIS,76,6.03,295.1,12.1,D,0
30.2954,-91.8988,308.3,1,1,2023-01-05,1933,Aqua,MODIS,66,6.03,295,5.6,D,0
29.7857,-94.8899,304.8,1.2,1.1,2023-01-05,1933,Aqua,MODIS,42,6.03,294.5,3.9,D,2
31.6352,-100.7049,306.4,2.4,1.5,2023-01-05,1933,Aqua,MODIS,59,6.03,295.4,15.9,D,0
31.6402,-100.7018,306.7,2.4,1.5,2023-01-05,1933,Aqua,MODIS,59,6.03,295.2,17.4,D,0
31.79,-98.9834,305.9,1.8,1.3,2023-01-05,1933,Aqua,MODIS,57,6.03,292.4,12.1,D,0
32.5424,-94.5839,304.6,1.1,1,2023-01-05,1933,Aqua,MODIS,59,6.03,280.7,7.7,D,0
32.1122,-96.4643,305.5,1.3,1.1,2023-01-05,1933,Aqua,MODIS,62,6.03,291.7,8.1,D,0
32.4755,-93.4583,300.8,1,1,2023-01-05,1933,Aqua,MODIS,42,6.03,287.1,4.9,D,0
32.1174,-95.5944,302,1.2,1.1,2023-01-05,1933,Aqua,MODIS,50,6.03,290.5,5.8,D,0
31.9698,-95.7448,306.9,1.2,1.1,2023-01-05,1933,Aqua,MODIS,64,6.03,290.9,8.8,D,0
31.972,-95.7324,302.7,1.2,1.1,2023-01-05,1933,Aqua,MODIS,53,6.03,291.4,5.8,D,0
32.1382,-94.7345,331.7,1.1,1,2023-01-05,1933,Aqua,MODIS,88,6.03,290.5,35.1,D,0
32.1162,-94.8115,309.4,1.1,1,2023-01-05,1933,Aqua,MODIS,69,6.03,291.3,9.9,D,0
32.118,-94.8002,315.8,1.1,1,2023-01-05,1933,Aqua,MODIS,76,6.03,290.4,15.5,D,0
31.34,-98.7116,310.8,1.8,1.3,2023-01-05,1933,Aqua,MODIS,67,6.03,292.3,20,D,0
31.3436,-98.6933,303.5,1.8,1.3,2023-01-05,1933,Aqua,MODIS,36,6.03,293,8.1,D,0
31.591,-96.2587,301.8,1.3,1.1,2023-01-05,1933,Aqua,MODIS,49,6.03,291.2,4.7,D,0
31.0422,-99.0809,326.1,1.9,1.4,2023-01-05,1933,Aqua,MODIS,83,6.03,294.6,58.7,D,0
31.0346,-99.095,311.2,2,1.4,2023-01-05,1933,Aqua,MODIS,68,6.03,293,22.9,D,0
31.0385,-99.0753,332,1.9,1.4,2023-01-05,1933,Aqua,MODIS,87,6.03,295,79.8,D,0
31.313,-96.0183,306.3,1.3,1.1,2023-01-05,1933,Aqua,MODIS,63,6.03,293,9.2,D,0
30.3639,-99.3941,313.9,2.1,1.4,2023-01-05,1933,Aqua,MODIS,71,6.03,295.2,30,D,0
31.0023,-95.4891,308.7,1.2,1.1,2023-01-05,1933,Aqua,MODIS,67,6.03,290.7,11.2,D,0
31.6891,-88.4907,310.2,1.3,1.2,2023-01-05,1933,Aqua,MODIS,70,6.03,290.7,15.1,D,0
31.6906,-88.4766,311.1,1.4,1.2,2023-01-05,1933,Aqua,MODIS,71,6.03,290.7,16,D,0
30.3077,-96.9174,308,1.5,1.2,2023-01-05,1933,Aqua,MODIS,64,6.03,294.7,11.6,D,0
30.622,-94.998,303.4,1.2,1.1,2023-01-05,1933,Aqua,MODIS,56,6.03,293,5.8,D,0
30.2814,-95.6626,305.8,1.3,1.1,2023-01-05,1933,Aqua,MODIS,62,6.03,291.6,8.9,D,0
30.2835,-95.6499,306.2,1.2,1.1,2023-01-05,1933,Aqua,MODIS,63,6.03,292.5,9.1,D,0
31.3966,-87.4707,304.4,1.5,1.2,2023-01-05,1933,Aqua,MODIS,59,6.03,290.9,11,D,0
30.3188,-95.145,320.9,1.2,1.1,2023-01-05,1933,Aqua,MODIS,81,6.03,293.1,22.6,D,0
30.3208,-95.133,314.6,1.2,1.1,2023-01-05,1933,Aqua,MODIS,75,6.03,292.2,15.3,D,0
31.778,-82.3636,303.5,3.4,1.7,2023-01-05,1933,Aqua,MODIS,56,6.03,290.6,26.2,D,0
31.7844,-82.3593,303.2,3.4,1.7,2023-01-05,1933,Aqua,MODIS,55,6.03,290.3,24.6,D,0
30.722,-91.4837,317.5,1,1,2023-01-05,1933,Aqua,MODIS,55,6.03,288.3,13.7,D,0
30.7029,-91.5551,360.9,1,1,2023-01-05,1933,Aqua,MODIS,100,6.03,291.1,88.5,D,0
30.7044,-91.5446,325.1,1,1,2023-01-05,1933,Aqua,MODIS,83,6.03,286,21.7,D,0
30.7116,-91.4925,320.2,1,1,2023-01-05,1933,Aqua,MODIS,80,6.03,287.4,16.6,D,0
30.713,-91.482,312.3,1,1,2023-01-05,1933,Aqua,MODIS,54,6.03,287.9,9.9,D,0
32.8383,-100.7782,302,2.3,1.5,2023-01-05,1934,Aqua,MODIS,50,6.03,289.4,12.2,D,0
34.659,-92.4438,302,1,1,2023-01-05,1934,Aqua,MODIS,50,6.03,287.5,5.6,D,0
34.0462,-96.2604,305.5,1.2,1.1,2023-01-05,1934,Aqua,MODIS,61,6.03,289.1,8.4,D,0
33.4542,-97.9595,300.2,1.5,1.2,2023-01-05,1934,Aqua,MODIS,30,6.03,283.5,7.5,D,0
32.8361,-100.7844,303.9,2.3,1.5,2023-01-05,1934,Aqua,MODIS,57,6.03,289,15,D,0
34.8954,-86.9241,304.8,1.9,1.3,2023-01-05,1934,Aqua,MODIS,60,6.03,285.7,18.3,D,0
36.22,-96.7018,303.8,1.1,1.1,2023-01-05,1934,Aqua,MODIS,57,6.03,286.8,8.1,D,0
36.3026,-95.694,303.7,1.1,1,2023-01-05,1934,Aqua,MODIS,57,6.03,287.2,7.2,D,0
35.3938,-96.7799,300.9,1.2,1.1,2023-01-05,1934,Aqua,MODIS,43,6.03,287.1,6.1,D,0
34.7424,-98.7209,303.6,1.5,1.2,2023-01-05,1934,Aqua,MODIS,57,6.03,273.2,13.3,D,0
35.6841,-92.3554,300.7,1,1,2023-01-05,1934,Aqua,MODIS,41,6.03,285,5.9,D,0
34.6445,-98.5697,306.5,1.5,1.2,2023-01-05,1934,Aqua,MODIS,64,6.03,284.2,13.3,D,0
34.6476,-98.5537,302.3,1.5,1.2,2023-01-05,1934,Aqua,MODIS,52,6.03,281.2,8.8,D,0
35.9376,-89.7185,303.1,1.3,1.1,2023-01-05,1934,Aqua,MODIS,31,6.03,285,9.3,D,0
35.929,-89.7099,301.5,1.3,1.1,2023-01-05,1934,Aqua,MODIS,33,6.03,283.8,8,D,2
34.4933,-96.3647,301.4,1.2,1.1,2023-01-05,1934,Aqua,MODIS,47,6.03,288.4,6,D,0
34.1465,-96.874,304.3,1.3,1.1,2023-01-05,1934,Aqua,MODIS,55,6.03,289.1,8.7,D,0
33.9701,-97.3505,352.9,1.3,1.1,2023-01-05,1934,Aqua,MODIS,97,6.03,292.9,101.1,D,0
33.96,-97.3478,339.1,1.3,1.1,2023-01-05,1934,Aqua,MODIS,91,6.03,291.7,61.4,D,0
33.9625,-97.3339,321.7,1.3,1.1,2023-01-05,1934,Aqua,MODIS,58,6.03,287.1,26.5,D,0
38.311,-95.2173,303,1,1,2023-01-05,1935,Aqua,MODIS,55,6.03,280.5,8.1,D,0
37.7254,-97.1428,302.3,1.1,1.1,2023-01-05,1935,Aqua,MODIS,51,6.03,283.4,8,D,0
44.3454,-103.5969,301.8,1.7,1.3,2023-01-05,1937,Aqua,MODIS,26,6.03,270.9,18.9,D,0
44.3498,-103.5762,319.2,1.7,1.3,2023-01-05,1937,Aqua,MODIS,79,6.03,269.6,46.8,D,0
44.3389,-103.5706,318,1.7,1.3,2023-01-05,1937,Aqua,MODIS,78,6.03,270.3,44.2,D,0
32.6502,-115.038,311,1.1,1.1,2023-01-05,2112,Aqua,MODIS,63,6.03,293.2,8.9,D,0
32.6487,-115.0499,349.9,1.1,1.1,2023-01-05,2112,Aqua,MODIS,96,6.03,294.4,71.2,D,0
31.6734,-82.9251,307.7,1,1,2023-01-06,0329,Terra,MODIS,72,6.03,280.4,12.4,N,0
31.7069,-85.2151,307,1,1,2023-01-06,0329,Terra,MODIS,70,6.03,280.8,11.6,N,0
33.0186,-79.8763,301.4,1.2,1.1,2023-01-06,0736,Aqua,MODIS,41,6.03,281,10.1,N,2
19.4042,-155.2894,500,1,1,2023-01-06,0822,Terra,MODIS,100,6.03,385.5,1604.6,N,1
19.3904,-155.2586,306.4,1,1,2023-01-06,0822,Terra,MODIS,17,6.03,287.6,5.3,N,1
19.3992,-155.26,313.7,1,1,2023-01-06,0822,Terra,MODIS,88,6.03,287.8,9.8,N,1
19.3979,-155.2693,314.4,1,1,2023-01-06,0822,Terra,MODIS,57,6.03,289,10.2,N,1
19.3966,-155.2787,339.8,1,1,2023-01-06,0822,Terra,MODIS,100,6.03,293.2,40,N,1
19.3953,-155.288,350.4,1,1,2023-01-06,0822,Terra,MODIS,100,6.03,289.9,60.5,N,1
19.394,-155.2973,315.8,1,1,2023-01-06,0822,Terra,MODIS,60,6.03,287.2,11.5,N,1
19.4081,-155.2614,319.1,1,1,2023-01-06,0822,Terra,MODIS,98,6.03,288.2,14.2,N,1
19.4068,-155.2707,426.6,1,1,2023-01-06,0822,Terra,MODIS,100,6.03,310,450.6,N,1
19.4055,-155.28,500,1,1,2023-01-06,0822,Terra,MODIS,100,6.03,400.1,1604.2,N,1
19.4029,-155.2988,331.8,1,1,2023-01-06,0822,Terra,MODIS,86,6.03,293,27.3,N,1
19.4169,-155.2628,315.8,1,1,2023-01-06,0822,Terra,MODIS,92,6.03,287.8,11.7,N,1
19.4156,-155.2721,388.2,1,1,2023-01-06,0822,Terra,MODIS,100,6.03,296.1,187.6,N,1
19.4143,-155.2815,500,1,1,2023-01-06,0822,Terra,MODIS,100,6.03,371.5,1605.5,N,1
19.413,-155.2908,500,1,1,2023-01-06,0822,Terra,MODIS,100,6.03,330.9,1605.4,N,1
19.4117,-155.3002,322.1,1,1,2023-01-06,0822,Terra,MODIS,55,6.03,288.3,16.8,N,1
19.4258,-155.2642,310.6,1,1,2023-01-06,0822,Terra,MODIS,75,6.03,287.2,8.2,N,1
19.4232,-155.2829,312.6,1,1,2023-01-06,0822,Terra,MODIS,32,6.03,288.8,9.5,N,1
19.4219,-155.2923,308.7,1,1,2023-01-06,0822,Terra,MODIS,57,6.03,286.8,6.8,N,1
19.4346,-155.2656,304.2,1,1,2023-01-06,0822,Terra,MODIS,9,6.03,286.6,4.7,N,1
19.4194,-155.269,369.2,1.7,1.3,2023-01-06,1236,Aqua,MODIS,100,6.03,303.3,243.7,N,1
19.4051,-155.265,427.6,1.7,1.3,2023-01-06,1236,Aqua,MODIS,100,6.03,313.2,1008.8,N,1
19.4079,-155.2808,505.2,1.7,1.3,2023-01-06,1236,Aqua,MODIS,100,6.03,400.1,3776.6,N,1
19.4109,-155.2971,401.4,1.7,1.3,2023-01-06,1236,Aqua,MODIS,100,6.03,297.3,568,N,1
19.4164,-155.2627,368.5,1.7,1.3,2023-01-06,1236,Aqua,MODIS,100,6.03,300,240.9,N,1
19.4193,-155.2788,465.9,1.7,1.3,2023-01-06,1236,Aqua,MODIS,100,6.03,341.2,2048.5,N,1
19.4307,-155.2771,309.5,1.7,1.3,2023-01-06,1236,Aqua,MODIS,48,6.03,286.4,20.7,N,1
19.4223,-155.2953,352.4,1.7,1.3,2023-01-06,1236,Aqua,MODIS,100,6.03,290,146.7,N,1
19.4109,-155.2873,500.9,1.7,1.3,2023-01-06,1236,Aqua,MODIS,100,6.03,400.1,3549.8,N,1
19.4223,-155.2855,378.2,1.7,1.3,2023-01-06,1236,Aqua,MODIS,100,6.03,300.3,314.6,N,1
19.3968,-155.2737,344.2,1.7,1.3,2023-01-06,1236,Aqua,MODIS,100,6.03,289.2,109.1,N,1
19.3995,-155.2896,342.8,1.7,1.3,2023-01-06,1236,Aqua,MODIS,100,6.03,288.9,104.3,N,1
19.4081,-155.2712,500.8,1.7,1.3,2023-01-06,1236,Aqua,MODIS,100,6.03,400.1,3558.3,N,1
33.1654,-82.0037,318.6,2.1,1.4,2023-01-06,1532,Terra,MODIS,79,6.03,284.1,54.4,D,0
33.7314,-79.5294,302,1.5,1.2,2023-01-06,1532,Terra,MODIS,50,6.03,285.6,11.1,D,0
30.2286,-81.488,325.2,1.8,1.3,2023-01-06,1533,Terra,MODIS,84,6.03,289.2,53.9,D,0
30.2323,-81.4945,327.5,1.8,1.3,2023-01-06,1533,Terra,MODIS,85,6.03,290.1,60.5,D,0
29.3259,-82.4315,301.6,2,1.4,2023-01-06,1533,Terra,MODIS,48,6.03,288.8,12.1,D,0
28.8418,-81.6042,305.8,1.7,1.3,2023-01-06,1533,Terra,MODIS,59,6.03,290.3,14,D,0
28.7275,-81.0684,301.1,1.6,1.2,2023-01-06,1533,Terra,MODIS,34,6.03,290.1,7.9,D,0
28.702,-82.0163,318.5,1.8,1.3,2023-01-06,1533,Terra,MODIS,79,6.03,290.7,39.7,D,0
28.3663,-82.548,310.8,2,1.4,2023-01-06,1533,Terra,MODIS,70,6.03,290,27.4,D,0
27.7193,-80.522,311.6,1.4,1.2,2023-01-06,1533,Terra,MODIS,71,6.03,293.7,16.3,D,0
30.2303,-81.5062,312.9,1.8,1.3,2023-01-06,1533,Terra,MODIS,73,6.03,290.1,26.7,D,2
27.3927,-80.5288,304.5,1.4,1.2,2023-01-06,1534,Terra,MODIS,33,6.03,294.1,6.5,D,0
27.3869,-80.5362,311.1,1.4,1.2,2023-01-06,1534,Terra,MODIS,71,6.03,294.6,13.8,D,0
26.9866,-82.2757,306.9,1.8,1.3,2023-01-06,1534,Terra,MODIS,60,6.03,291.8,15.9,D,0
26.7433,-80.9731,306.3,1.5,1.2,2023-01-06,1534,Terra,MODIS,61,6.03,293.9,7.9,D,0
26.7807,-81.4107,309.8,1.6,1.2,2023-01-06,1534,Terra,MODIS,64,6.03,294.2,14.5,D,0
26.7327,-80.9745,334.3,1.5,1.2,2023-01-06,1534,Terra,MODIS,89,6.03,293.7,56.3,D,0
26.5243,-80.4766,313.2,1.4,1.2,2023-01-06,1534,Terra,MODIS,72,6.03,292.5,14.7,D,0
26.2842,-81.2462,304.6,1.5,1.2,2023-01-06,1534,Terra,MODIS,54,6.03,291.4,7.9,D,0
27.3943,-80.5428,308.6,1.4,1.2,2023-01-06,1534,Terra,MODIS,67,6.03,294.3,11,D,0
26.2792,-81.2378,307.2,1.5,1.2,2023-01-06,1534,Terra,MODIS,64,6.03,292.2,11.3,D,0
26.5258,-80.49,317.5,1.4,1.2,2023-01-06,1534,Terra,MODIS,77,6.03,292.1,20.3,D,0
26.2826,-81.2313,306.7,1.5,1.2,2023-01-06,1534,Terra,MODIS,63,6.03,292.3,10.1,D,0
37.2342,-94.0351,301.1,1.3,1.1,2023-01-06,1709,Terra,MODIS,44,6.03,282.6,9.5,D,0
32.4845,-94.2538,300.3,1.6,1.2,2023-01-06,1710,Terra,MODIS,33,6.03,287.8,8.4,D,0
31.3168,-96.0068,301.4,1.3,1.1,2023-01-06,1711,Terra,MODIS,47,6.03,290.7,5.9,D,0
32.0832,-96.4371,304.4,1.2,1.1,2023-01-06,1711,Terra,MODIS,55,6.03,286.9,5.9,D,0
31.8013,-96.5357,312.3,1.2,1.1,2023-01-06,1711,Terra,MODIS,72,6.03,289.7,14.1,D,0
31.7992,-96.5232,309,1.2,1.1,2023-01-06,1711,Terra,MODIS,68,6.03,289.9,11,D,0
30.8383,-91.7175,301.3,2.6,1.5,2023-01-06,1711,Terra,MODIS,46,6.03,289.3,15.1,D,0
31.4133,-94.6966,300.9,1.6,1.2,2023-01-06,1711,Terra,MODIS,43,6.03,289.4,7.3,D,0
31.8849,-97.6489,309.1,1.1,1,2023-01-06,1711,Terra,MODIS,68,6.03,290.4,10.1,D,0
31.5563,-95.8446,302.3,1.4,1.2,2023-01-06,1711,Terra,MODIS,52,6.03,291.3,5.9,D,0
29.6571,-96.3719,306.5,1.4,1.2,2023-01-06,1711,Terra,MODIS,58,6.03,293.7,7.6,D,0
29.6594,-96.3856,323.6,1.4,1.2,2023-01-06,1711,Terra,MODIS,81,6.03,294.2,30.1,D,0
29.8283,-95.1127,305.9,1.6,1.2,2023-01-06,1711,Terra,MODIS,51,6.03,293.1,8.7,D,2
29.8235,-93.7371,301.1,2,1.4,2023-01-06,1711,Terra,MODIS,37,6.03,290.6,9.7,D,0
29.8273,-93.7569,336.9,2,1.4,2023-01-06,1711,Terra,MODIS,90,6.03,291.5,104.2,D,0
29.819,-93.7525,325,2,1.4,2023-01-06,1711,Terra,MODIS,83,6.03,291.1,59,D,0
29.831,-93.7494,317.1,2,1.4,2023-01-06,1711,Terra,MODIS,77,6.03,290.8,38.9,D,0
29.8349,-93.7691,304.5,2,1.4,2023-01-06,1711,Terra,MODIS,40,6.03,290.1,13.1,D,0
29.782,-92.984,302.1,2.2,1.5,2023-01-06,1711,Terra,MODIS,48,6.03,291.9,10.6,D,0
30.5312,-96.415,301.4,1.3,1.1,2023-01-06,1711,Terra,MODIS,47,6.03,290.4,3.5,D,0
29.9088,-92.0476,304.1,2.6,1.5,2023-01-06,1711,Terra,MODIS,58,6.03,290.7,19.7,D,0
29.8567,-91.5244,301.4,2.8,1.6,2023-01-06,1711,Terra,MODIS,42,6.03,290.8,13.5,D,0
29.8603,-91.5182,301.2,2.8,1.6,2023-01-06,1711,Terra,MODIS,45,6.03,290.4,14.1,D,0
30.0662,-91.9091,307,2.6,1.6,2023-01-06,1711,Terra,MODIS,56,6.03,291.4,23.8,D,0
30.0397,-90.9866,304.8,3,1.7,2023-01-06,1711,Terra,MODIS,60,6.03,289.8,27.3,D,0
31.7967,-98.9643,306.7,1,1,2023-01-06,1711,Terra,MODIS,60,6.03,290.7,5.8,D,0
31.7983,-98.9747,326.7,1,1,2023-01-06,1711,Terra,MODIS,85,6.03,291.6,24.1,D,0
31.0791,-94.1567,305.2,1.8,1.3,2023-01-06,1711,Terra,MODIS,46,6.03,288.9,15.2,D,0
30.5784,-91.3799,306.9,2.8,1.6,2023-01-06,1711,Terra,MODIS,64,6.03,289.1,31.1,D,0
30.6157,-91.4851,305,2.7,1.6,2023-01-06,1711,Terra,MODIS,52,6.03,289.7,26.3,D,0
30.6098,-91.458,315.2,2.7,1.6,2023-01-06,1711,Terra,MODIS,57,6.03,289.7,57.1,D,0
31.0825,-94.1744,302.1,1.7,1.3,2023-01-06,1711,Terra,MODIS,44,6.03,289.1,11.3,D,0
28.9786,-96.173,308,1.4,1.2,2023-01-06,1712,Terra,MODIS,58,6.03,295.8,7.5,D,0
28.057,-97.4411,312.9,1.3,1.1,2023-01-06,1712,Terra,MODIS,65,6.03,296.7,10.5,D,0
27.804,-97.5906,326.4,1.2,1.1,2023-01-06,1712,Terra,MODIS,82,6.03,298.9,26.3,D,0
27.4736,-97.6413,324.6,1.3,1.1,2023-01-06,1712,Terra,MODIS,80,6.03,300.1,22.2,D,0
27.4709,-97.6349,317.4,1.3,1.1,2023-01-06,1712,Terra,MODIS,42,6.03,299.4,12.6,D,0
26.6411,-98.5777,314.6,1.2,1.1,2023-01-06,1712,Terra,MODIS,67,6.03,296.1,10.2,D,0
26.6392,-98.5663,312.7,1.2,1.1,2023-01-06,1712,Terra,MODIS,61,6.03,297.3,8.2,D,0
26.383,-97.9624,313,1.3,1.1,2023-01-06,1712,Terra,MODIS,64,6.03,299.7,8.7,D,0
26.381,-97.9502,319.6,1.3,1.1,2023-01-06,1712,Terra,MODIS,75,6.03,299.9,16.5,D,0
26.2675,-98.5598,321.4,1.2,1.1,2023-01-06,1712,Terra,MODIS,77,6.03,295.4,19.1,D,2
26.0872,-80.7202,303.8,1.3,1.1,2023-01-06,1835,Aqua,MODIS,37,6.03,292.3,4.8,D,0
26.113,-80.7443,337,1.3,1.1,2023-01-06,1835,Aqua,MODIS,90,6.03,294.5,52.8,D,0
26.1152,-80.7316,357,1.3,1.1,2023-01-06,1835,Aqua,MODIS,98,6.03,295.4,111.3,D,0
26.103,-80.7422,378.8,1.3,1.1,2023-01-06,1835,Aqua,MODIS,100,6.03,301.1,213.5,D,0
26.1052,-80.7295,425,1.3,1.1,2023-01-06,1835,Aqua,MODIS,100,6.03,306.1,639.1,D,0
